1.00%,Tolerance,,,,,,
Value,Description,MFG #1,P/N #1,MFG #2,P/N #2,MFG #3,P/N #3
73K2,"Res, 73K2 Ohm, 71K5, 125mW, R0805",Yageo,RC0805FR-0773K2P,Panasonic,ERJ-U06F7322V,Koa-Speer,RK73H2ATTDD7322F
75K,"Res, 75K Ohm, 73K2, 125mW, R0805",Yageo,RC0805FR-0775KP,Panasonic,ERJ-U06F7502V,Koa-Speer,RK73H2ATTDD7502F
76K8,"Res, 76K8 Ohm, 75K, 125mW, R0805",Yageo,RC0805FR-0776K8P,Panasonic,ERJ-U06F7682V,Koa-Speer,RK73H2ATTDD7682F
78K7,"Res, 78K7 Ohm, 76K8, 125mW, R0805",Yageo,RC0805FR-0778K7P,Panasonic,ERJ-U06F7872V,Koa-Speer,RK73H2ATTDD7872F
80K6,"Res, 80K6 Ohm, 78K7, 125mW, R0805",Yageo,RC0805FR-0780K6P,Panasonic,ERJ-U06F8062V,Koa-Speer,RK73H2ATTDD8062F
82K5,"Res, 82K5 Ohm, 80K6, 125mW, R0805",Yageo,RC0805FR-0782K5P,Panasonic,ERJ-U06F8252V,Koa-Speer,RK73H2ATTDD8252F
84K5,"Res, 84K5 Ohm, 82K5, 125mW, R0805",Yageo,RC0805FR-0784K5P,Panasonic,ERJ-U06F8452V,Koa-Speer,RK73H2ATTDD8452F
86K6,"Res, 86K6 Ohm, 84K5, 125mW, R0805",Yageo,RC0805FR-0786K6P,Panasonic,ERJ-U06F8662V,Koa-Speer,RK73H2ATTDD8662F
88K7,"Res, 88K7 Ohm, 86K6, 125mW, R0805",Yageo,RC0805FR-0788K7P,Panasonic,ERJ-U06F8872V,Koa-Speer,RK73H2ATTDD8872F
90K9,"Res, 90K9 Ohm, 88K7, 125mW, R0805",Yageo,RC0805FR-0790K9P,Panasonic,ERJ-U06F9092V,Koa-Speer,RK73H2ATTDD9092F
93K1,"Res, 93K1 Ohm, 90K9, 125mW, R0805",Yageo,RC0805FR-0793K1P,Panasonic,ERJ-U06F9312V,Koa-Speer,RK73H2ATTDD9312F
95K3,"Res, 95K3 Ohm, 93K1, 125mW, R0805",Yageo,RC0805FR-0795K3P,Panasonic,ERJ-U06F9532V,Koa-Speer,RK73H2ATTDD9532F
97K6,"Res, 97K6 Ohm, 95K3, 125mW, R0805",Yageo,RC0805FR-0797K6P,Panasonic,ERJ-U06F9762V,Koa-Speer,RK73H2ATTDD9762F
100K,"Res, 100K Ohm, 97K6, 125mW, R0805",Yageo,RC0805FR-07100KP,Panasonic,ERJ-U06F1003V,Koa-Speer,RK73H2ATTDD1003F
102K,"Res, 102K Ohm, 100K, 125mW, R0805",Yageo,RC0805FR-07102KP,Panasonic,ERJ-U06F1023V,Koa-Speer,RK73H2ATTDD1023F
105K,"Res, 105K Ohm, 102K, 125mW, R0805",Yageo,RC0805FR-07105KP,Panasonic,ERJ-U06F1053V,Koa-Speer,RK73H2ATTDD1053F
107K,"Res, 107K Ohm, 105K, 125mW, R0805",Yageo,RC0805FR-07107KP,Panasonic,ERJ-U06F1073V,Koa-Speer,RK73H2ATTDD1073F
110K,"Res, 110K Ohm, 107K, 125mW, R0805",Yageo,RC0805FR-07110KP,Panasonic,ERJ-U06F1103V,Koa-Speer,RK73H2ATTDD1103F
113K,"Res, 113K Ohm, 110K, 125mW, R0805",Yageo,RC0805FR-07113KP,Panasonic,ERJ-U06F1133V,Koa-Speer,RK73H2ATTDD1133F
115K,"Res, 115K Ohm, 113K, 125mW, R0805",Yageo,RC0805FR-07115KP,Panasonic,ERJ-U06F1153V,Koa-Speer,RK73H2ATTDD1153F
118K,"Res, 118K Ohm, 115K, 125mW, R0805",Yageo,RC0805FR-07118KP,Panasonic,ERJ-U06F1183V,Koa-Speer,RK73H2ATTDD1183F
121K,"Res, 121K Ohm, 118K, 125mW, R0805",Yageo,RC0805FR-07121KP,Panasonic,ERJ-U06F1213V,Koa-Speer,RK73H2ATTDD1213F
124K,"Res, 124K Ohm, 121K, 125mW, R0805",Yageo,RC0805FR-07124KP,Panasonic,ERJ-U06F1243V,Koa-Speer,RK73H2ATTDD1243F
127K,"Res, 127K Ohm, 124K, 125mW, R0805",Yageo,RC0805FR-07127KP,Panasonic,ERJ-U06F1273V,Koa-Speer,RK73H2ATTDD1273F
130K,"Res, 130K Ohm, 127K, 125mW, R0805",Yageo,RC0805FR-07130KP,Panasonic,ERJ-U06F1303V,Koa-Speer,RK73H2ATTDD1303F
133K,"Res, 133K Ohm, 130K, 125mW, R0805",Yageo,RC0805FR-07133KP,Panasonic,ERJ-U06F1333V,Koa-Speer,RK73H2ATTDD1333F
137K,"Res, 137K Ohm, 133K, 125mW, R0805",Yageo,RC0805FR-07137KP,Panasonic,ERJ-U06F1373V,Koa-Speer,RK73H2ATTDD1373F
140K,"Res, 140K Ohm, 137K, 125mW, R0805",Yageo,RC0805FR-07140KP,Panasonic,ERJ-U06F1403V,Koa-Speer,RK73H2ATTDD1403F
143K,"Res, 143K Ohm, 140K, 125mW, R0805",Yageo,RC0805FR-07143KP,Panasonic,ERJ-U06F1433V,Koa-Speer,RK73H2ATTDD1433F
147K,"Res, 147K Ohm, 143K, 125mW, R0805",Yageo,RC0805FR-07147KP,Panasonic,ERJ-U06F1473V,Koa-Speer,RK73H2ATTDD1473F
150K,"Res, 150K Ohm, 147K, 125mW, R0805",Yageo,RC0805FR-07150KP,Panasonic,ERJ-U06F1503V,Koa-Speer,RK73H2ATTDD1503F
154K,"Res, 154K Ohm, 150K, 125mW, R0805",Yageo,RC0805FR-07154KP,Panasonic,ERJ-U06F1543V,Koa-Speer,RK73H2ATTDD1543F
158K,"Res, 158K Ohm, 154K, 125mW, R0805",Yageo,RC0805FR-07158KP,Panasonic,ERJ-U06F1583V,Koa-Speer,RK73H2ATTDD1583F
162K,"Res, 162K Ohm, 158K, 125mW, R0805",Yageo,RC0805FR-07162KP,Panasonic,ERJ-U06F1623V,Koa-Speer,RK73H2ATTDD1623F
165K,"Res, 165K Ohm, 162K, 125mW, R0805",Yageo,RC0805FR-07165KP,Panasonic,ERJ-U06F1653V,Koa-Speer,RK73H2ATTDD1653F
169K,"Res, 169K Ohm, 165K, 125mW, R0805",Yageo,RC0805FR-07169KP,Panasonic,ERJ-U06F1693V,Koa-Speer,RK73H2ATTDD1693F
174K,"Res, 174K Ohm, 169K, 125mW, R0805",Yageo,RC0805FR-07174KP,Panasonic,ERJ-U06F1743V,Koa-Speer,RK73H2ATTDD1743F
178K,"Res, 178K Ohm, 174K, 125mW, R0805",Yageo,RC0805FR-07178KP,Panasonic,ERJ-U06F1783V,Koa-Speer,RK73H2ATTDD1783F
182K,"Res, 182K Ohm, 178K, 125mW, R0805",Yageo,RC0805FR-07182KP,Panasonic,ERJ-U06F1823V,Koa-Speer,RK73H2ATTDD1823F
187K,"Res, 187K Ohm, 182K, 125mW, R0805",Yageo,RC0805FR-07187KP,Panasonic,ERJ-U06F1873V,Koa-Speer,RK73H2ATTDD1873F
191K,"Res, 191K Ohm, 187K, 125mW, R0805",Yageo,RC0805FR-07191KP,Panasonic,ERJ-U06F1913V,Koa-Speer,RK73H2ATTDD1913F
196K,"Res, 196K Ohm, 191K, 125mW, R0805",Yageo,RC0805FR-07196KP,Panasonic,ERJ-U06F1963V,Koa-Speer,RK73H2ATTDD1963F
200K,"Res, 200K Ohm, 196K, 125mW, R0805",Yageo,RC0805FR-07200KP,Panasonic,ERJ-U06F2003V,Koa-Speer,RK73H2ATTDD2003F
205K,"Res, 205K Ohm, 200K, 125mW, R0805",Yageo,RC0805FR-07205KP,Panasonic,ERJ-U06F2053V,Koa-Speer,RK73H2ATTDD2053F
210K,"Res, 210K Ohm, 205K, 125mW, R0805",Yageo,RC0805FR-07210KP,Panasonic,ERJ-U06F2103V,Koa-Speer,RK73H2ATTDD2103F
215K,"Res, 215K Ohm, 210K, 125mW, R0805",Yageo,RC0805FR-07215KP,Panasonic,ERJ-U06F2153V,Koa-Speer,RK73H2ATTDD2153F
221K,"Res, 221K Ohm, 215K, 125mW, R0805",Yageo,RC0805FR-07221KP,Panasonic,ERJ-U06F2213V,Koa-Speer,RK73H2ATTDD2213F
226K,"Res, 226K Ohm, 221K, 125mW, R0805",Yageo,RC0805FR-07226KP,Panasonic,ERJ-U06F2263V,Koa-Speer,RK73H2ATTDD2263F
232K,"Res, 232K Ohm, 226K, 125mW, R0805",Yageo,RC0805FR-07232KP,Panasonic,ERJ-U06F2323V,Koa-Speer,RK73H2ATTDD2323F
237K,"Res, 237K Ohm, 232K, 125mW, R0805",Yageo,RC0805FR-07237KP,Panasonic,ERJ-U06F2373V,Koa-Speer,RK73H2ATTDD2373F
243K,"Res, 243K Ohm, 237K, 125mW, R0805",Yageo,RC0805FR-07243KP,Panasonic,ERJ-U06F2433V,Koa-Speer,RK73H2ATTDD2433F
249K,"Res, 249K Ohm, 243K, 125mW, R0805",Yageo,RC0805FR-07249KP,Panasonic,ERJ-U06F2493V,Koa-Speer,RK73H2ATTDD2493F
255K,"Res, 255K Ohm, 249K, 125mW, R0805",Yageo,RC0805FR-07255KP,Panasonic,ERJ-U06F2553V,Koa-Speer,RK73H2ATTDD2553F
261K,"Res, 261K Ohm, 255K, 125mW, R0805",Yageo,RC0805FR-07261KP,Panasonic,ERJ-U06F2613V,Koa-Speer,RK73H2ATTDD2613F
267K,"Res, 267K Ohm, 261K, 125mW, R0805",Yageo,RC0805FR-07267KP,Panasonic,ERJ-U06F2673V,Koa-Speer,RK73H2ATTDD2673F
274K,"Res, 274K Ohm, 267K, 125mW, R0805",Yageo,RC0805FR-07274KP,Panasonic,ERJ-U06F2743V,Koa-Speer,RK73H2ATTDD2743F
280K,"Res, 280K Ohm, 274K, 125mW, R0805",Yageo,RC0805FR-07280KP,Panasonic,ERJ-U06F2803V,Koa-Speer,RK73H2ATTDD2803F
287K,"Res, 287K Ohm, 280K, 125mW, R0805",Yageo,RC0805FR-07287KP,Panasonic,ERJ-U06F2873V,Koa-Speer,RK73H2ATTDD2873F
294K,"Res, 294K Ohm, 287K, 125mW, R0805",Yageo,RC0805FR-07294KP,Panasonic,ERJ-U06F2943V,Koa-Speer,RK73H2ATTDD2943F
301K,"Res, 301K Ohm, 294K, 125mW, R0805",Yageo,RC0805FR-07301KP,Panasonic,ERJ-U06F3013V,Koa-Speer,RK73H2ATTDD3013F
309K,"Res, 309K Ohm, 301K, 125mW, R0805",Yageo,RC0805FR-07309KP,Panasonic,ERJ-U06F3093V,Koa-Speer,RK73H2ATTDD3093F
316K,"Res, 316K Ohm, 309K, 125mW, R0805",Yageo,RC0805FR-07316KP,Panasonic,ERJ-U06F3163V,Koa-Speer,RK73H2ATTDD3163F
324K,"Res, 324K Ohm, 316K, 125mW, R0805",Yageo,RC0805FR-07324KP,Panasonic,ERJ-U06F3243V,Koa-Speer,RK73H2ATTDD3243F
332K,"Res, 332K Ohm, 324K, 125mW, R0805",Yageo,RC0805FR-07332KP,Panasonic,ERJ-U06F3323V,Koa-Speer,RK73H2ATTDD3323F
340K,"Res, 340K Ohm, 332K, 125mW, R0805",Yageo,RC0805FR-07340KP,Panasonic,ERJ-U06F3403V,Koa-Speer,RK73H2ATTDD3403F
348K,"Res, 348K Ohm, 340K, 125mW, R0805",Yageo,RC0805FR-07348KP,Panasonic,ERJ-U06F3483V,Koa-Speer,RK73H2ATTDD3483F
357K,"Res, 357K Ohm, 348K, 125mW, R0805",Yageo,RC0805FR-07357KP,Panasonic,ERJ-U06F3573V,Koa-Speer,RK73H2ATTDD3573F
365K,"Res, 365K Ohm, 357K, 125mW, R0805",Yageo,RC0805FR-07365KP,Panasonic,ERJ-U06F3653V,Koa-Speer,RK73H2ATTDD3653F
374K,"Res, 374K Ohm, 365K, 125mW, R0805",Yageo,RC0805FR-07374KP,Panasonic,ERJ-U06F3743V,Koa-Speer,RK73H2ATTDD3743F
383K,"Res, 383K Ohm, 374K, 125mW, R0805",Yageo,RC0805FR-07383KP,Panasonic,ERJ-U06F3833V,Koa-Speer,RK73H2ATTDD3833F
392K,"Res, 392K Ohm, 383K, 125mW, R0805",Yageo,RC0805FR-07392KP,Panasonic,ERJ-U06F3923V,Koa-Speer,RK73H2ATTDD3923F
402K,"Res, 402K Ohm, 392K, 125mW, R0805",Yageo,RC0805FR-07402KP,Panasonic,ERJ-U06F4023V,Koa-Speer,RK73H2ATTDD4023F
412K,"Res, 412K Ohm, 402K, 125mW, R0805",Yageo,RC0805FR-07412KP,Panasonic,ERJ-U06F4123V,Koa-Speer,RK73H2ATTDD4123F
422K,"Res, 422K Ohm, 412K, 125mW, R0805",Yageo,RC0805FR-07422KP,Panasonic,ERJ-U06F4223V,Koa-Speer,RK73H2ATTDD4223F
432K,"Res, 432K Ohm, 422K, 125mW, R0805",Yageo,RC0805FR-07432KP,Panasonic,ERJ-U06F4323V,Koa-Speer,RK73H2ATTDD4323F
442K,"Res, 442K Ohm, 432K, 125mW, R0805",Yageo,RC0805FR-07442KP,Panasonic,ERJ-U06F4423V,Koa-Speer,RK73H2ATTDD4423F
453K,"Res, 453K Ohm, 442K, 125mW, R0805",Yageo,RC0805FR-07453KP,Panasonic,ERJ-U06F4533V,Koa-Speer,RK73H2ATTDD4533F
464K,"Res, 464K Ohm, 453K, 125mW, R0805",Yageo,RC0805FR-07464KP,Panasonic,ERJ-U06F4643V,Koa-Speer,RK73H2ATTDD4643F
475K,"Res, 475K Ohm, 464K, 125mW, R0805",Yageo,RC0805FR-07475KP,Panasonic,ERJ-U06F4753V,Koa-Speer,RK73H2ATTDD4753F
487K,"Res, 487K Ohm, 475K, 125mW, R0805",Yageo,RC0805FR-07487KP,Panasonic,ERJ-U06F4873V,Koa-Speer,RK73H2ATTDD4873F
499K,"Res, 499K Ohm, 487K, 125mW, R0805",Yageo,RC0805FR-07499KP,Panasonic,ERJ-U06F4993V,Koa-Speer,RK73H2ATTDD4993F
511K,"Res, 511K Ohm, 499K, 125mW, R0805",Yageo,RC0805FR-07511KP,Panasonic,ERJ-U06F5113V,Koa-Speer,RK73H2ATTDD5113F
523K,"Res, 523K Ohm, 511K, 125mW, R0805",Yageo,RC0805FR-07523KP,Panasonic,ERJ-U06F5233V,Koa-Speer,RK73H2ATTDD5233F
536K,"Res, 536K Ohm, 523K, 125mW, R0805",Yageo,RC0805FR-07536KP,Panasonic,ERJ-U06F5363V,Koa-Speer,RK73H2ATTDD5363F
549K,"Res, 549K Ohm, 536K, 125mW, R0805",Yageo,RC0805FR-07549KP,Panasonic,ERJ-U06F5493V,Koa-Speer,RK73H2ATTDD5493F
562K,"Res, 562K Ohm, 549K, 125mW, R0805",Yageo,RC0805FR-07562KP,Panasonic,ERJ-U06F5623V,Koa-Speer,RK73H2ATTDD5623F
576K,"Res, 576K Ohm, 562K, 125mW, R0805",Yageo,RC0805FR-07576KP,Panasonic,ERJ-U06F5763V,Koa-Speer,RK73H2ATTDD5763F
590K,"Res, 590K Ohm, 576K, 125mW, R0805",Yageo,RC0805FR-07590KP,Panasonic,ERJ-U06F5903V,Koa-Speer,RK73H2ATTDD5903F
604K,"Res, 604K Ohm, 590K, 125mW, R0805",Yageo,RC0805FR-07604KP,Panasonic,ERJ-U06F6043V,Koa-Speer,RK73H2ATTDD6043F
619K,"Res, 619K Ohm, 604K, 125mW, R0805",Yageo,RC0805FR-07619KP,Panasonic,ERJ-U06F6193V,Koa-Speer,RK73H2ATTDD6193F
634K,"Res, 634K Ohm, 619K, 125mW, R0805",Yageo,RC0805FR-07634KP,Panasonic,ERJ-U06F6343V,Koa-Speer,RK73H2ATTDD6343F
649K,"Res, 649K Ohm, 634K, 125mW, R0805",Yageo,RC0805FR-07649KP,Panasonic,ERJ-U06F6493V,Koa-Speer,RK73H2ATTDD6493F
665K,"Res, 665K Ohm, 649K, 125mW, R0805",Yageo,RC0805FR-07665KP,Panasonic,ERJ-U06F6653V,Koa-Speer,RK73H2ATTDD6653F
681K,"Res, 681K Ohm, 665K, 125mW, R0805",Yageo,RC0805FR-07681KP,Panasonic,ERJ-U06F6813V,Koa-Speer,RK73H2ATTDD6813F
698K,"Res, 698K Ohm, 681K, 125mW, R0805",Yageo,RC0805FR-07698KP,Panasonic,ERJ-U06F6983V,Koa-Speer,RK73H2ATTDD6983F
715K,"Res, 715K Ohm, 698K, 125mW, R0805",Yageo,RC0805FR-07715KP,Panasonic,ERJ-U06F7153V,Koa-Speer,RK73H2ATTDD7153F
732K,"Res, 732K Ohm, 715K, 125mW, R0805",Yageo,RC0805FR-07732KP,Panasonic,ERJ-U06F7323V,Koa-Speer,RK73H2ATTDD7323F
750K,"Res, 750K Ohm, 732K, 125mW, R0805",Yageo,RC0805FR-07750KP,Panasonic,ERJ-U06F7503V,Koa-Speer,RK73H2ATTDD7503F
768K,"Res, 768K Ohm, 750K, 125mW, R0805",Yageo,RC0805FR-07768KP,Panasonic,ERJ-U06F7683V,Koa-Speer,RK73H2ATTDD7683F
787K,"Res, 787K Ohm, 768K, 125mW, R0805",Yageo,RC0805FR-07787KP,Panasonic,ERJ-U06F7873V,Koa-Speer,RK73H2ATTDD7873F
806K,"Res, 806K Ohm, 787K, 125mW, R0805",Yageo,RC0805FR-07806KP,Panasonic,ERJ-U06F8063V,Koa-Speer,RK73H2ATTDD8063F
825K,"Res, 825K Ohm, 806K, 125mW, R0805",Yageo,RC0805FR-07825KP,Panasonic,ERJ-U06F8253V,Koa-Speer,RK73H2ATTDD8253F
845K,"Res, 845K Ohm, 825K, 125mW, R0805",Yageo,RC0805FR-07845KP,Panasonic,ERJ-U06F8453V,Koa-Speer,RK73H2ATTDD8453F
866K,"Res, 866K Ohm, 845K, 125mW, R0805",Yageo,RC0805FR-07866KP,Panasonic,ERJ-U06F8663V,Koa-Speer,RK73H2ATTDD8663F
887K,"Res, 887K Ohm, 866K, 125mW, R0805",Yageo,RC0805FR-07887KP,Panasonic,ERJ-U06F8873V,Koa-Speer,RK73H2ATTDD8873F
909K,"Res, 909K Ohm, 887K, 125mW, R0805",Yageo,RC0805FR-07909KP,Panasonic,ERJ-U06F9093V,Koa-Speer,RK73H2ATTDD9093F
931K,"Res, 931K Ohm, 909K, 125mW, R0805",Yageo,RC0805FR-07931KP,Panasonic,ERJ-U06F9313V,Koa-Speer,RK73H2ATTDD9313F
953K,"Res, 953K Ohm, 931K, 125mW, R0805",Yageo,RC0805FR-07953KP,Panasonic,ERJ-U06F9533V,Koa-Speer,RK73H2ATTDD9533F
976K,"Res, 976K Ohm, 953K, 125mW, R0805",Yageo,RC0805FR-07976KP,Panasonic,ERJ-U06F9763V,Koa-Speer,RK73H2ATTDD9763F
1M,"Res, 1M Ohm, 976K, 125mW, R0805",Yageo,RC0805FR-071MP,Panasonic,ERJ-U06F1004V,Koa-Speer,RK73H2ATTDD1004F
